i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
8427,2584,6765,1,19,3.96659,s,3.96753,s
8428,2584,6765,1,19,3.98198,s,3.98355,s
8429,2584,6765,1,19,3.98628,s,3.98723,s
8430,2584,6765,1,19,3.98596,s,4.00017,s
8431,2584,6765,1,19,3.98361,s,3.98462,s
8432,2584,6765,1,19,3.9832,s,3.98423,s
8433,2584,6765,1,19,3.98076,s,3.98229,s
8434,2584,6765,1,19,3.97645,s,3.98013,s
8435,2584,6765,1,19,3.99404,s,3.99815,s
8436,2584,6765,1,19,4.00105,s,4.00565,s
8437,2584,6765,1,19,4.0041,s,4.00504,s
8438,2584,6765,1,19,4.00087,s,4.00273,s
8439,2584,6765,1,19,3.98842,s,3.98941,s
8440,2584,6765,1,19,3.98924,s,3.99352,s
8441,2584,6765,1,19,4.00455,s,4.00686,s
8442,2584,6765,1,19,3.99775,s,3.99867,s
8443,2584,6765,1,19,3.99382,s,3.99598,s
8444,2584,6765,1,19,3.99999,s,4.00095,s
8445,2584,6765,1,19,3.97761,s,3.97873,s
8446,2584,6765,1,19,3.99462,s,3.99633,s
8447,2584,6765,1,19,3.97975,s,3.9807,s
8448,2584,6765,1,19,3.99425,s,3.99609,s
8449,2584,6765,1,19,4.00868,s,4.00973,s
8450,2584,6765,1,19,3.99071,s,3.9917,s
8451,2584,6765,1,19,3.99652,s,3.9981,s
8452,2584,6765,1,19,4.02029,s,4.02409,s
8453,2584,6765,1,19,4.00658,s,4.00829,s
8454,2584,6765,1,19,4.00792,s,4.00892,s
8455,2584,6765,1,19,3.98776,s,3.9888,s
8456,2584,6765,1,19,4.00796,s,4.00965,s
8457,2584,6765,1,19,4.0045,s,4.00541,s
8458,2584,6765,1,19,3.99323,s,3.99497,s
8459,2584,6765,1,19,3.9887,s,3.98972,s
8460,2584,6765,1,19,4.00242,s,4.00371,s
8461,2584,6765,1,19,4.00776,s,4.00952,s
8462,2584,6765,1,19,4.00208,s,4.00307,s
8463,2584,6765,1,19,4.01569,s,4.01718,s
8464,2584,6765,1,19,4.01003,s,4.011,s
8465,2584,6765,1,19,4.01616,s,4.01742,s
8466,2584,6765,1,19,4.01043,s,4.01207,s
8467,2584,6765,1,19,4.01228,s,4.0132,s
8468,2584,6765,1,19,4.0196,s,4.0216,s
8469,2584,6765,1,19,4.02328,s,4.02433,s
8470,2584,6765,1,19,3.99576,s,3.99672,s
8471,2584,6765,1,19,4.01624,s,4.01779,s
8472,2584,6765,1,19,4.00037,s,4.00137,s
8473,2584,6765,1,19,4.0201,s,4.02162,s
8474,2584,6765,1,19,4.02207,s,4.02317,s
8475,2584,6765,1,19,4.01701,s,4.01803,s
8476,2584,6765,1,19,4.02363,s,4.0258,s
8477,2584,6765,1,19,4.01718,s,4.01815,s
8478,2584,6765,1,19,4.03218,s,4.03388,s
8479,2584,6765,1,19,4.02141,s,4.02239,s
8480,2584,6765,1,19,4.04841,s,4.0494,s
8481,2584,6765,1,19,4.02193,s,4.02344,s
8482,2584,6765,1,19,4.01521,s,4.01616,s
8483,2584,6765,1,19,4.02374,s,4.02544,s
8484,2584,6765,1,19,4.03117,s,4.03223,s
8485,2584,6765,1,19,4.06048,s,4.06146,s
8486,2584,6765,1,19,4.01155,s,4.01309,s
8487,2584,6765,1,19,4.0415,s,4.04242,s
8488,2584,6765,1,19,4.04291,s,4.04457,s
8489,2584,6765,1,19,4.02137,s,4.02232,s
8490,2584,6765,1,19,4.0266,s,4.02752,s
8491,2584,6765,1,19,4.0378,s,4.03924,s
8492,2584,6765,1,19,4.09785,s,4.09884,s
8493,2584,6765,1,19,4.18807,s,4.18962,s
8494,2584,6765,1,19,4.1046,s,4.10649,s
8495,2584,6765,1,19,4.08733,s,4.08882,s
8496,2584,6765,1,19,4.14068,s,4.14162,s
8497,2584,6765,1,19,4.04942,s,4.05049,s
8498,2584,6765,1,19,4.14549,s,4.1472,s
8499,2584,6765,1,19,4.17718,s,4.17813,s
8500,2584,6765,1,19,4.05092,s,4.0519,s
8501,2584,6765,1,19,4.0508,s,4.05344,s
8502,2584,6765,1,19,4.14971,s,4.15067,s
8503,2584,6765,1,19,4.10003,s,4.11249,s
8504,2584,6765,1,19,4.08059,s,4.08153,s
8505,2584,6765,1,19,4.175,s,4.17847,s
8506,2584,6765,1,19,4.09929,s,4.10069,s
8507,2584,6765,1,19,4.15363,s,4.15453,s
8508,2584,6765,1,19,4.18129,s,4.18303,s
8509,2584,6765,1,19,4.1028,s,4.10382,s
8510,2584,6765,1,19,4.15062,s,4.15222,s
8511,2584,6765,1,19,4.21601,s,4.21696,s
8512,2584,6765,1,19,4.09667,s,4.09767,s
8513,2584,6765,1,19,4.16696,s,4.16854,s
8514,2584,6765,1,19,4.19753,s,4.1985,s
8515,2584,6765,1,19,4.11088,s,4.11391,s
8516,2584,6765,1,19,4.03816,s,4.0392,s
8517,2584,6765,1,19,4.05684,s,4.05775,s
8518,2584,6765,1,19,4.10729,s,4.10898,s
8519,2584,6765,1,19,4.21417,s,4.21513,s
8520,2584,6765,1,19,4.15179,s,4.15325,s
8521,2584,6765,1,19,4.11521,s,4.11617,s
8522,2584,6765,1,19,4.23944,s,4.24055,s
8523,2584,6765,1,19,4.08953,s,4.09106,s
8524,2584,6765,1,19,4.09933,s,4.1011,s
8525,2584,6765,1,19,4.08314,s,4.08476,s
8526,2584,6765,1,19,4.07893,s,4.07993,s
8527,2584,6765,1,19,4.12449,s,4.1266,s
8528,2584,6765,1,19,4.13319,s,4.13425,s
8529,2584,6765,1,19,4.09238,s,4.09369,s
8530,2584,6765,1,19,4.13212,s,4.13359,s
8531,2584,6765,1,19,4.2036,s,4.20459,s
8532,2584,6765,1,19,4.12014,s,4.12175,s
8533,2584,6765,1,19,4.19597,s,4.19699,s
8534,2584,6765,1,19,4.22495,s,4.22585,s
8535,2584,6765,1,19,4.03705,s,4.0385,s
8536,2584,6765,1,19,4.11838,s,4.11933,s
8537,2584,6765,1,19,4.09915,s,4.10091,s
8538,2584,6765,1,19,4.09026,s,4.09131,s
8539,2584,6765,1,19,4.06941,s,4.07038,s
8540,2584,6765,1,19,4.07446,s,4.07594,s
8541,2584,6765,1,19,4.08619,s,4.08728,s
8542,2584,6765,1,19,4.10503,s,4.10774,s
8543,2584,6765,1,19,4.09722,s,4.09816,s
8544,2584,6765,1,19,4.09267,s,4.09428,s
8545,2584,6765,1,19,4.09412,s,4.0951,s
8546,2584,6765,1,19,4.09939,s,4.10031,s
8547,2584,6765,1,19,4.09701,s,4.09872,s
8548,2584,6765,1,19,4.09618,s,4.09721,s
8549,2584,6765,1,19,4.12514,s,4.14268,s
8550,2584,6765,1,19,4.09466,s,4.09562,s
8551,2584,6765,1,19,4.10382,s,4.10482,s
8552,2584,6765,1,19,4.16065,s,4.16224,s
8553,2584,6765,1,19,4.22278,s,4.22371,s
8554,2584,6765,1,19,4.10558,s,4.10712,s
8555,2584,6765,1,19,4.11889,s,4.11982,s
8556,2584,6765,1,19,4.10797,s,4.109,s
8557,2584,6765,1,19,4.11395,s,4.11559,s
8558,2584,6765,1,19,4.1043,s,4.10526,s
8559,2584,6765,1,19,4.12509,s,4.13836,s
8560,2584,6765,1,19,4.09722,s,4.09846,s
8561,2584,6765,1,19,4.13018,s,4.13128,s
8562,2584,6765,1,19,4.12256,s,4.12412,s
8563,2584,6765,1,19,4.11961,s,4.1206,s
8564,2584,6765,1,19,4.10966,s,4.11146,s
8565,2584,6765,1,19,4.12786,s,4.12896,s
8566,2584,6765,1,19,4.13172,s,4.13272,s
8567,2584,6765,1,19,4.12371,s,4.12562,s
8568,2584,6765,1,19,4.12479,s,4.12581,s
8569,2584,6765,1,19,4.1029,s,4.10513,s
8570,2584,6765,1,19,4.10896,s,4.1129,s
8571,2584,6765,1,19,4.2661,s,4.26758,s
8572,2584,6765,1,19,4.11752,s,4.1196,s
8573,2584,6765,1,19,4.11261,s,4.11413,s
8574,2584,6765,1,19,4.12653,s,4.12976,s
8575,2584,6765,1,19,4.14274,s,4.14368,s
8576,2584,6765,1,19,4.12987,s,4.13153,s
8577,2584,6765,1,19,4.10456,s,4.10553,s
8578,2584,6765,1,19,4.09225,s,4.0932,s
8579,2584,6765,1,19,4.12962,s,4.1312,s
8580,2584,6765,1,19,4.14989,s,4.15252,s
8581,2584,6765,1,19,4.18842,s,4.19146,s
8582,2584,6765,1,19,4.26398,s,4.26494,s
8583,2584,6765,1,19,4.14173,s,4.14273,s
8584,2584,6765,1,19,4.12897,s,4.13041,s
8585,2584,6765,1,19,4.10588,s,4.1068,s
8586,2584,6765,1,19,4.13743,s,4.13934,s
8587,2584,6765,1,19,4.11535,s,4.11631,s
8588,2584,6765,1,19,4.14074,s,4.14265,s
8589,2584,6765,1,19,4.16235,s,4.16337,s
8590,2584,6765,1,19,4.16853,s,4.16949,s
8591,2584,6765,1,19,4.15771,s,4.15939,s
8592,2584,6765,1,19,4.16253,s,4.16357,s
8593,2584,6765,1,19,4.15953,s,4.16111,s
8594,2584,6765,1,19,4.12958,s,4.13053,s
8595,2584,6765,1,19,4.16701,s,4.16815,s
8596,2584,6765,1,19,4.28584,s,4.2874,s
8597,2584,6765,1,19,4.16408,s,4.16509,s
8598,2584,6765,1,19,4.17195,s,4.17347,s
8599,2584,6765,1,19,4.16702,s,4.1681,s
8600,2584,6765,1,19,4.1663,s,4.16815,s
8601,2584,6765,1,19,4.16549,s,4.16651,s
8602,2584,6765,1,19,4.16278,s,4.16381,s
8603,2584,6765,1,19,4.17465,s,4.17634,s
8604,2584,6765,1,19,4.2222,s,4.22324,s
8605,2584,6765,1,19,4.30351,s,4.32338,s
8606,2584,6765,1,19,4.15955,s,4.16043,s
8607,2584,6765,1,19,4.16158,s,4.16267,s
8608,2584,6765,1,19,4.16474,s,4.16613,s
8609,2584,6765,1,19,4.14572,s,4.14663,s
8610,2584,6765,1,19,4.28473,s,4.29051,s
8611,2584,6765,1,19,4.28622,s,4.28725,s
8612,2584,6765,1,19,4.19466,s,4.19657,s
8613,2584,6765,1,19,4.21751,s,4.21848,s
8614,2584,6765,1,19,4.19854,s,4.19944,s
8615,2584,6765,1,19,4.18918,s,4.19077,s
8616,2584,6765,1,19,4.16863,s,4.16961,s
8617,2584,6765,1,19,4.1871,s,4.19349,s
8618,2584,6765,1,19,4.16989,s,4.17339,s
8619,2584,6765,1,19,4.18267,s,4.18362,s
8620,2584,6765,1,19,4.19228,s,4.19444,s
8621,2584,6765,1,19,4.19106,s,4.19192,s
8622,2584,6765,1,19,4.1924,s,4.19636,s
8623,2584,6765,1,19,4.18061,s,4.18154,s
8624,2584,6765,1,19,4.19235,s,4.19381,s
8625,2584,6765,1,19,4.16132,s,4.16226,s
8626,2584,6765,1,19,4.18823,s,4.18924,s
8627,2584,6765,1,19,4.17917,s,4.18101,s
8628,2584,6765,1,19,4.22829,s,4.22936,s
8629,2584,6765,1,19,4.23655,s,4.23836,s
8630,2584,6765,1,19,4.22357,s,4.22457,s
8631,2584,6765,1,19,4.19727,s,4.19849,s
8632,2584,6765,1,19,4.2105,s,4.21226,s
8633,2584,6765,1,19,4.18688,s,4.18887,s
8634,2584,6765,1,19,4.20923,s,4.2108,s
8635,2584,6765,1,19,4.20387,s,4.2056,s
8636,2584,6765,1,19,4.19247,s,4.19423,s
8637,2584,6765,1,19,4.19061,s,4.19156,s
8638,2584,6765,1,19,4.18716,s,4.18812,s
8639,2584,6765,1,19,4.18533,s,4.18711,s
8640,2584,6765,1,19,4.18419,s,4.18523,s
8641,2584,6765,1,19,4.21551,s,4.21784,s
8642,2584,6765,1,19,4.21572,s,4.21668,s
8643,2584,6765,1,19,4.21961,s,4.22069,s
8644,2584,6765,1,19,4.18865,s,4.19028,s
8645,2584,6765,1,19,4.21673,s,4.21768,s
8646,2584,6765,1,19,4.19985,s,4.20134,s
8647,2584,6765,1,19,4.37619,s,4.37712,s
8648,2584,6765,1,19,4.31548,s,4.31735,s
8649,2584,6765,1,19,4.24965,s,4.25055,s
8650,2584,6765,1,19,4.2129,s,4.21391,s
8651,2584,6765,1,19,4.22845,s,4.23026,s
8652,2584,6765,1,19,4.22135,s,4.22232,s
8653,2584,6765,1,19,4.21607,s,4.2176,s
8654,2584,6765,1,19,4.21583,s,4.21677,s
8655,2584,6765,1,19,4.23221,s,4.23315,s
8656,2584,6765,1,19,4.22512,s,4.22661,s
8657,2584,6765,1,19,4.22122,s,4.22254,s
8658,2584,6765,1,19,4.21428,s,4.21591,s
8659,2584,6765,1,19,4.24708,s,4.24811,s
8660,2584,6765,1,19,4.22628,s,4.22776,s
8661,2584,6765,1,19,4.26244,s,4.26346,s
8662,2584,6765,1,19,4.26276,s,4.26368,s
8663,2584,6765,1,19,4.22957,s,4.23687,s
8664,2584,6765,1,19,4.21829,s,4.21926,s
8665,2584,6765,1,19,4.2302,s,4.2354,s
8666,2584,6765,1,19,4.22031,s,4.22137,s
8667,2584,6765,1,19,4.24113,s,4.2429,s
8668,2584,6765,1,19,4.21891,s,4.22005,s
8669,2584,6765,1,19,4.21621,s,4.21717,s
8670,2584,6765,1,19,4.21381,s,4.21538,s
8671,2584,6765,1,19,4.21937,s,4.2204,s
8672,2584,6765,1,19,4.20725,s,4.21588,s
8673,2584,6765,1,19,4.23531,s,4.23636,s
8674,2584,6765,1,19,4.23715,s,4.23834,s
8675,2584,6765,1,19,4.27218,s,4.31743,s
8676,2584,6765,1,19,4.24555,s,4.24651,s
8677,2584,6765,1,19,4.24545,s,4.24703,s
8678,2584,6765,1,19,4.21793,s,4.22113,s
8679,2584,6765,1,19,4.23689,s,4.2409,s
8680,2584,6765,1,19,4.24266,s,4.24381,s
8681,2584,6765,1,19,4.21379,s,4.21477,s
8682,2584,6765,1,19,4.19825,s,4.19984,s
8683,2584,6765,1,19,4.25076,s,4.25184,s
8684,2584,6765,1,19,4.23802,s,4.23984,s
8685,2584,6765,1,19,4.24437,s,4.24538,s
8686,2584,6765,1,19,4.2441,s,4.24576,s
8687,2584,6765,1,19,4.2885,s,4.28945,s
8688,2584,6765,1,19,4.24965,s,4.25171,s
8689,2584,6765,1,19,4.22513,s,4.22676,s
8690,2584,6765,1,19,4.26501,s,4.26599,s
8691,2584,6765,1,19,4.25415,s,4.25585,s
8692,2584,6765,1,19,4.24528,s,4.2462,s
8693,2584,6765,1,19,4.27091,s,4.27221,s
8694,2584,6765,1,19,4.26136,s,4.26282,s
8695,2584,6765,1,19,4.2621,s,4.2631,s
8696,2584,6765,1,19,4.26811,s,4.26977,s
8697,2584,6765,1,19,4.28443,s,4.28542,s
8698,2584,6765,1,19,4.28114,s,4.28264,s
8699,2584,6765,1,19,4.2478,s,4.24879,s
8700,2584,6765,1,19,4.25386,s,4.255,s
8701,2584,6765,1,19,4.24273,s,4.24476,s
8702,2584,6765,1,19,4.22212,s,4.22309,s
8703,2584,6765,1,19,4.25907,s,4.26224,s
8704,2584,6765,1,19,4.28626,s,4.28726,s
8705,2584,6765,1,19,4.25805,s,4.26504,s
8706,2584,6765,1,19,4.2473,s,4.24827,s
8707,2584,6765,1,19,4.27845,s,4.27946,s
8708,2584,6765,1,19,4.24799,s,4.24964,s
8709,2584,6765,1,19,4.30407,s,4.305,s
8710,2584,6765,1,19,4.26366,s,4.26564,s
8711,2584,6765,1,19,4.26042,s,4.26146,s
8712,2584,6765,1,19,4.22092,s,4.22195,s
8713,2584,6765,1,19,4.24102,s,4.24316,s
8714,2584,6765,1,19,4.25282,s,4.25381,s
8715,2584,6765,1,19,4.26755,s,4.26968,s
8716,2584,6765,1,19,4.26579,s,4.26692,s
8717,2584,6765,1,19,4.27238,s,4.27394,s
8718,2584,6765,1,19,4.27668,s,4.27987,s
8719,2584,6765,1,19,4.28209,s,4.28322,s
8720,2584,6765,1,19,4.28621,s,4.28798,s
8721,2584,6765,1,19,4.30317,s,4.306,s
8722,2584,6765,1,19,4.28647,s,4.28803,s
8723,2584,6765,1,19,4.28178,s,4.28278,s
8724,2584,6765,1,19,4.29051,s,4.29211,s
8725,2584,6765,1,19,4.28209,s,4.2837,s
8726,2584,6765,1,19,4.26866,s,4.2698,s
8727,2584,6765,1,19,4.29274,s,4.29523,s
8728,2584,6765,1,19,4.28909,s,4.29011,s
8729,2584,6765,1,19,4.30799,s,4.30956,s
8730,2584,6765,1,19,4.28589,s,4.28681,s
8731,2584,6765,1,19,4.28229,s,4.28427,s
8732,2584,6765,1,19,4.28419,s,4.28526,s
8733,2584,6765,1,19,4.27696,s,4.27793,s
8734,2584,6765,1,19,4.29899,s,4.30132,s
8735,2584,6765,1,19,4.32053,s,4.32153,s
8736,2584,6765,1,19,4.27016,s,4.27184,s
8737,2584,6765,1,19,4.29471,s,4.29575,s
8738,2584,6765,1,19,4.31071,s,4.3122,s
8739,2584,6765,1,19,4.29127,s,4.29281,s
8740,2584,6765,1,19,4.29526,s,4.29618,s
8741,2584,6765,1,19,4.30543,s,4.30721,s
8742,2584,6765,1,19,4.31609,s,4.31703,s
8743,2584,6765,1,19,4.30958,s,4.31624,s
8744,2584,6765,1,19,4.28895,s,4.2899,s
8745,2584,6765,1,19,4.30807,s,4.30991,s
8746,2584,6765,1,19,4.3043,s,4.30559,s
8747,2584,6765,1,19,4.32406,s,4.32502,s
8748,2584,6765,1,19,4.31964,s,4.32168,s
8749,2584,6765,1,19,4.35305,s,4.354,s
8750,2584,6765,1,19,4.28404,s,4.28794,s
8751,2584,6765,1,19,4.26076,s,4.26206,s
8752,2584,6765,1,19,4.26651,s,4.26786,s
8753,2584,6765,1,19,4.27483,s,4.27576,s
8754,2584,6765,1,19,4.26156,s,4.26292,s
8755,2584,6765,1,19,4.27646,s,4.27796,s
8756,2584,6765,1,19,4.32591,s,4.32687,s
8757,2584,6765,1,19,4.38188,s,4.38405,s
8758,2584,6765,1,19,4.32553,s,4.32651,s
8759,2584,6765,1,19,4.27552,s,4.27718,s
8760,2584,6765,1,19,4.29058,s,4.29203,s
8761,2584,6765,1,19,4.28179,s,4.28323,s
8762,2584,6765,1,19,4.34446,s,4.36931,s
8763,2584,6765,1,19,4.29314,s,4.29596,s
8764,2584,6765,1,19,4.2796,s,4.28116,s
8765,2584,6765,1,19,4.28413,s,4.28519,s
8766,2584,6765,1,19,4.28407,s,4.28555,s
8767,2584,6765,1,19,4.32001,s,4.32099,s
8768,2584,6765,1,19,4.29976,s,4.30072,s
8769,2584,6765,1,19,4.27706,s,4.27925,s
8770,2584,6765,1,19,4.2946,s,4.2956,s
8771,2584,6765,1,19,4.28991,s,4.29247,s
8772,2584,6765,1,19,4.35056,s,4.44248,s
8773,2584,6765,1,19,4.30431,s,4.30597,s
8774,2584,6765,1,19,4.36389,s,4.36481,s
8775,2584,6765,1,19,4.35952,s,4.36043,s
8776,2584,6765,1,19,4.30117,s,4.30271,s
8777,2584,6765,1,19,4.28928,s,4.29031,s
8778,2584,6765,1,19,4.31159,s,4.31335,s
8779,2584,6765,1,19,4.32227,s,4.32336,s
8780,2584,6765,1,19,4.28828,s,4.29008,s
8781,2584,6765,1,19,4.30111,s,4.30214,s
8782,2584,6765,1,19,4.32079,s,4.32184,s
8783,2584,6765,1,19,4.31958,s,4.32118,s
8784,2584,6765,1,19,4.30377,s,4.30476,s
8785,2584,6765,1,19,4.30486,s,4.30654,s
8786,2584,6765,1,19,4.34405,s,4.34506,s
8787,2584,6765,1,19,4.31045,s,4.3122,s
8788,2584,6765,1,19,4.31239,s,4.31378,s
8789,2584,6765,1,19,4.32395,s,4.32488,s
8790,2584,6765,1,19,4.32173,s,4.3234,s
8791,2584,6765,1,19,4.31954,s,4.32049,s
8792,2584,6765,1,19,4.33752,s,4.3408,s
8793,2584,6765,1,19,4.35161,s,4.35255,s
8794,2584,6765,1,19,4.38966,s,4.39055,s
8795,2584,6765,1,19,4.31435,s,4.31603,s
8796,2584,6765,1,19,4.31016,s,4.31112,s
8797,2584,6765,1,19,4.32268,s,4.32491,s
8798,2584,6765,1,19,4.30738,s,4.30832,s
8799,2584,6765,1,19,4.31598,s,4.31825,s
8800,2584,6765,1,19,4.31315,s,4.31415,s
8801,2584,6765,1,19,4.31585,s,4.31746,s
8802,2584,6765,1,19,4.32996,s,4.33164,s
8803,2584,6765,1,19,4.30939,s,4.31058,s
8804,2584,6765,1,19,4.23782,s,4.23953,s
8805,2584,6765,1,19,4.23882,s,4.24061,s
8806,2584,6765,1,19,4.24018,s,4.24197,s
8807,2584,6765,1,19,4.24112,s,4.24207,s
8808,2584,6765,1,19,4.25691,s,4.25794,s
8809,2584,6765,1,19,4.25932,s,4.26099,s
8810,2584,6765,1,19,4.24855,s,4.24966,s
8811,2584,6765,1,19,4.24659,s,4.2529,s
8812,2584,6765,1,19,4.24925,s,4.25046,s
8813,2584,6765,1,19,4.26178,s,4.26354,s
8814,2584,6765,1,19,4.2491,s,4.25003,s
8815,2584,6765,1,19,4.26068,s,4.2617,s
8816,2584,6765,1,19,4.2516,s,4.25421,s
8817,2584,6765,1,19,4.25177,s,4.25271,s
8818,2584,6765,1,19,4.25197,s,4.2536,s
8819,2584,6765,1,19,4.25339,s,4.25436,s
8820,2584,6765,1,19,4.25374,s,4.25553,s
8821,2584,6765,1,19,4.25453,s,4.2555,s
8822,2584,6765,1,19,4.25619,s,4.25718,s
8823,2584,6765,1,19,4.25583,s,4.25728,s
8824,2584,6765,1,19,4.25873,s,4.2598,s
8825,2584,6765,1,19,4.2599,s,4.28181,s
8826,2584,6765,1,19,4.26018,s,4.26124,s
8827,2584,6765,1,19,4.26495,s,4.26674,s
8828,2584,6765,1,19,4.38022,s,4.38121,s
8829,2584,6765,1,19,4.26312,s,4.26421,s
8830,2584,6765,1,19,4.26315,s,4.26951,s
8831,2584,6765,1,19,4.26386,s,4.26576,s
8832,2584,6765,1,19,4.26601,s,4.26763,s
8833,2584,6765,1,19,4.26739,s,4.26839,s
8834,2584,6765,1,19,4.26776,s,4.26889,s
8835,2584,6765,1,19,4.26908,s,4.27088,s
8836,2584,6765,1,19,4.27006,s,4.271,s
8837,2584,6765,1,19,4.27033,s,4.27184,s
8838,2584,6765,1,19,4.2717,s,4.27267,s
8839,2584,6765,1,19,4.27369,s,4.2752,s
8840,2584,6765,1,19,4.27475,s,4.27573,s
8841,2584,6765,1,19,4.31241,s,4.31337,s
8842,2584,6765,1,19,4.27558,s,4.2772,s
8843,2584,6765,1,19,4.2765,s,4.27743,s
8844,2584,6765,1,19,4.27799,s,4.29037,s
8845,2584,6765,1,19,4.27873,s,4.27969,s
8846,2584,6765,1,19,4.28169,s,4.28342,s
8847,2584,6765,1,19,4.28156,s,4.28258,s
8848,2584,6765,1,19,4.28186,s,4.28297,s
8849,2584,6765,1,19,4.28238,s,4.28616,s
8850,2584,6765,1,19,4.28353,s,4.28451,s
8851,2584,6765,1,19,4.28709,s,4.28856,s
8852,2584,6765,1,19,4.28748,s,4.28839,s
8853,2584,6765,1,19,4.28726,s,4.29002,s
8854,2584,6765,1,19,4.3013,s,4.3024,s
8855,2584,6765,1,19,4.31394,s,4.31499,s
8856,2584,6765,1,19,4.28989,s,4.29177,s
8857,2584,6765,1,19,4.29144,s,4.29248,s
8858,2584,6765,1,19,4.29216,s,4.29491,s
8859,2584,6765,1,19,4.29277,s,4.29388,s
8860,2584,6765,1,19,4.29583,s,4.3048,s
8861,2584,6765,1,19,4.29613,s,4.29725,s
8862,2584,6765,1,19,4.29664,s,4.29769,s
8863,2584,6765,1,19,4.29754,s,4.29917,s
8864,2584,6765,1,19,4.29814,s,4.29916,s
8865,2584,6765,1,19,4.30127,s,4.30321,s
8866,2584,6765,1,19,4.30133,s,4.30234,s
8867,2584,6765,1,19,4.30145,s,4.30332,s
8868,2584,6765,1,19,4.30294,s,4.30396,s
8869,2584,6765,1,19,4.32804,s,4.33542,s
8870,2584,6765,1,19,4.31845,s,4.3203,s
8871,2584,6765,1,19,4.31399,s,4.31496,s
8872,2584,6765,1,19,4.30637,s,4.30849,s
8873,2584,6765,1,19,4.3076,s,4.30854,s
8874,2584,6765,1,19,4.32095,s,4.32269,s
8875,2584,6765,1,19,4.32124,s,4.3222,s
8876,2584,6765,1,19,4.31046,s,4.31149,s
8877,2584,6765,1,19,4.31166,s,4.31434,s
8878,2584,6765,1,19,4.3127,s,4.31366,s
8879,2584,6765,1,19,4.31579,s,4.31801,s
8880,2584,6765,1,19,4.31551,s,4.31651,s
8881,2584,6765,1,19,4.31532,s,4.31711,s
8882,2584,6765,1,19,4.31646,s,4.31746,s
8883,2584,6765,1,19,4.3271,s,4.32808,s
8884,2584,6765,1,19,4.31864,s,4.32099,s
8885,2584,6765,1,19,4.31991,s,4.32086,s
8886,2584,6765,1,19,4.32057,s,4.32245,s
8887,2584,6765,1,19,4.33333,s,4.33429,s
8888,2584,6765,1,19,4.32251,s,4.32416,s
8889,2584,6765,1,19,4.32354,s,4.32458,s
8890,2584,6765,1,19,4.33652,s,4.33752,s
8891,2584,6765,1,19,4.32653,s,4.32845,s
8892,2584,6765,1,19,4.34115,s,4.34214,s
8893,2584,6765,1,19,4.37885,s,4.41934,s
8894,2584,6765,1,19,4.34786,s,4.34895,s
8895,2584,6765,1,19,4.33111,s,4.33278,s
8896,2584,6765,1,19,4.33168,s,4.33294,s
8897,2584,6765,1,19,4.35236,s,4.35438,s
8898,2584,6765,1,19,4.34962,s,4.35129,s
8899,2584,6765,1,19,4.33414,s,4.33514,s
8900,2584,6765,1,19,4.33473,s,4.3392,s
8901,2584,6765,1,19,4.33872,s,4.33971,s
8902,2584,6765,1,19,4.37979,s,4.38128,s
8903,2584,6765,1,19,4.37379,s,4.37815,s
8904,2584,6765,1,19,4.33904,s,4.34027,s
8905,2584,6765,1,19,4.34003,s,4.34446,s
8906,2584,6765,1,19,4.34126,s,4.34236,s
8907,2584,6765,1,19,4.34466,s,4.34611,s
8908,2584,6765,1,19,4.34299,s,4.34394,s
8909,2584,6765,1,19,4.34493,s,4.34682,s
8910,2584,6765,1,19,4.34972,s,4.35078,s
8911,2584,6765,1,19,4.346,s,4.34709,s
8912,2584,6765,1,19,4.34779,s,4.34936,s
8913,2584,6765,1,19,4.35911,s,4.36008,s
8914,2584,6765,1,19,4.36316,s,4.36453,s
8915,2584,6765,1,19,4.35251,s,4.35345,s
8916,2584,6765,1,19,4.35111,s,4.35274,s
8917,2584,6765,1,19,4.35284,s,4.35588,s
8918,2584,6765,1,19,4.35274,s,4.35464,s
8919,2584,6765,1,19,4.35393,s,4.3549,s
8920,2584,6765,1,19,4.35568,s,4.35681,s
8921,2584,6765,1,19,4.35673,s,4.35839,s
8922,2584,6765,1,19,4.35765,s,4.36013,s
8923,2584,6765,1,19,4.3583,s,4.36005,s
8924,2584,6765,1,19,4.35962,s,4.36261,s
8925,2584,6765,1,19,4.36037,s,4.36233,s
8926,2584,6765,1,19,4.36149,s,4.36243,s
8927,2584,6765,1,19,4.36258,s,4.36356,s
8928,2584,6765,1,19,4.36351,s,4.36517,s
8929,2584,6765,1,19,4.3644,s,4.36555,s
8930,2584,6765,1,19,4.36602,s,4.36794,s
8931,2584,6765,1,19,4.36708,s,4.3683,s
8932,2584,6765,1,19,4.36776,s,4.36946,s
8933,2584,6765,1,19,4.36906,s,4.37391,s
8934,2584,6765,1,19,4.37957,s,4.38074,s
8935,2584,6765,1,19,4.3713,s,4.37303,s
8936,2584,6765,1,19,4.3717,s,4.37267,s
8937,2584,6765,1,19,4.37455,s,4.37631,s
8938,2584,6765,1,19,4.37369,s,4.37474,s
8939,2584,6765,1,19,4.38141,s,4.38302,s
8940,2584,6765,1,19,4.38843,s,4.38941,s
8941,2584,6765,1,19,4.37995,s,4.3809,s
8942,2584,6765,1,19,4.37754,s,4.37934,s
8943,2584,6765,1,19,4.37894,s,4.37994,s
