i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
5028,2584,4181,1,17,1.277,s,900.267,NA
5029,2584,4181,1,17,1.27767,s,900.267,NA
5030,2584,4181,1,17,1.27811,s,900.267,NA
5031,2584,4181,1,17,1.27873,s,900.267,NA
5032,2584,4181,1,17,1.27909,s,900.267,NA
5033,2584,4181,1,17,1.27993,s,900.267,NA
5034,2584,4181,1,17,1.28025,s,900.267,NA
5035,2584,4181,1,17,1.28075,s,900.267,NA
5036,2584,4181,1,17,1.28134,s,900.267,NA
5037,2584,4181,1,17,1.28221,s,900.267,NA
5038,2584,4181,1,17,1.28237,s,900.267,NA
5039,2584,4181,1,17,1.28315,s,900.267,NA
5040,2584,4181,1,17,1.28349,s,900.267,NA
5041,2584,4181,1,17,1.28395,s,900.267,NA
5042,2584,4181,1,17,1.28471,s,900.267,NA
5043,2584,4181,1,17,1.28517,s,900.267,NA
5044,2584,4181,1,17,1.28561,s,900.267,NA
5045,2584,4181,1,17,1.28628,s,900.267,NA
5046,2584,4181,1,17,1.28684,s,900.267,NA
5047,2584,4181,1,17,1.28723,s,900.267,NA
5048,2584,4181,1,17,1.28784,s,900.267,NA
5049,2584,4181,1,17,1.28836,s,900.267,NA
5050,2584,4181,1,17,1.28885,s,900.267,NA
5051,2584,4181,1,17,1.28953,s,900.267,NA
5052,2584,4181,1,17,1.28997,s,900.267,NA
5053,2584,4181,1,17,1.29022,s,900.267,NA
5054,2584,4181,1,17,1.29114,s,900.267,NA
5055,2584,4181,1,17,1.29172,s,900.267,NA
5056,2584,4181,1,17,1.29218,s,900.267,NA
5057,2584,4181,1,17,1.29232,s,900.267,NA
5058,2584,4181,1,17,1.29339,s,900.267,NA
5059,2584,4181,1,17,1.29395,s,900.267,NA
5060,2584,4181,1,17,1.29413,s,900.267,NA
5061,2584,4181,1,17,1.29501,s,900.267,NA
5062,2584,4181,1,17,1.29517,s,900.267,NA
5063,2584,4181,1,17,1.29622,s,900.267,NA
5064,2584,4181,1,17,1.29625,s,900.267,NA
5065,2584,4181,1,17,1.29719,s,900.267,NA
5066,2584,4181,1,17,1.29765,s,900.267,NA
5067,2584,4181,1,17,1.29818,s,900.267,NA
5068,2584,4181,1,17,1.29901,s,900.267,NA
5069,2584,4181,1,17,1.29909,s,900.267,NA
5070,2584,4181,1,17,1.29957,s,900.267,NA
5071,2584,4181,1,17,1.30038,s,900.267,NA
5072,2584,4181,1,17,1.30089,s,900.267,NA
5073,2584,4181,1,17,1.30135,s,900.267,NA
5074,2584,4181,1,17,1.30218,s,900.267,NA
5075,2584,4181,1,17,1.30237,s,900.267,NA
5076,2584,4181,1,17,1.30287,s,900.267,NA
5077,2584,4181,1,17,1.3036,s,900.267,NA
5078,2584,4181,1,17,1.30409,s,900.267,NA
5079,2584,4181,1,17,1.30471,s,900.267,NA
5080,2584,4181,1,17,1.30534,s,900.267,NA
5081,2584,4181,1,17,1.3059,s,900.267,NA
5082,2584,4181,1,17,1.30609,s,900.267,NA
5083,2584,4181,1,17,1.30691,s,900.267,NA
5084,2584,4181,1,17,1.30726,s,900.267,NA
5085,2584,4181,1,17,1.30773,s,900.267,NA
5086,2584,4181,1,17,1.30846,s,900.267,NA
5087,2584,4181,1,17,1.3089,s,900.267,NA
5088,2584,4181,1,17,1.30956,s,900.267,NA
5089,2584,4181,1,17,1.30999,s,900.267,NA
5090,2584,4181,1,17,1.3106,s,900.267,NA
5091,2584,4181,1,17,1.31129,s,900.267,NA
5092,2584,4181,1,17,1.31161,s,900.267,NA
5093,2584,4181,1,17,1.3124,s,900.267,NA
5094,2584,4181,1,17,1.31298,s,900.267,NA
5095,2584,4181,1,17,1.31325,s,900.267,NA
5096,2584,4181,1,17,1.3138,s,900.267,NA
5097,2584,4181,1,17,1.31438,s,900.267,NA
5098,2584,4181,1,17,1.31502,s,900.267,NA
5099,2584,4181,1,17,1.3154,s,900.267,NA
5100,2584,4181,1,17,1.31576,s,900.267,NA
5101,2584,4181,1,17,1.31635,s,900.267,NA
5102,2584,4181,1,17,1.31731,s,900.267,NA
5103,2584,4181,1,17,1.31777,s,900.267,NA
5104,2584,4181,1,17,1.3181,s,900.267,NA
5105,2584,4181,1,17,1.31885,s,900.267,NA
5106,2584,4181,1,17,1.31916,s,900.267,NA
5107,2584,4181,1,17,1.32011,s,900.267,NA
5108,2584,4181,1,17,1.32007,s,900.267,NA
5109,2584,4181,1,17,1.32086,s,900.267,NA
5110,2584,4181,1,17,1.32175,s,900.267,NA
5111,2584,4181,1,17,1.32236,s,900.267,NA
5112,2584,4181,1,17,1.32241,s,900.267,NA
5113,2584,4181,1,17,1.32316,s,900.267,NA
5114,2584,4181,1,17,1.32378,s,900.267,NA
5115,2584,4181,1,17,1.33075,s,900.267,NA
5116,2584,4181,1,17,1.32516,s,900.267,NA
5117,2584,4181,1,17,1.32538,s,900.267,NA
5118,2584,4181,1,17,1.32598,s,900.267,NA
5119,2584,4181,1,17,1.32645,s,900.267,NA
5120,2584,4181,1,17,1.32721,s,900.267,NA
5121,2584,4181,1,17,1.32711,s,900.267,NA
5122,2584,4181,1,17,1.32822,s,900.267,NA
5123,2584,4181,1,17,1.32864,s,900.267,NA
5124,2584,4181,1,17,1.32913,s,900.267,NA
5125,2584,4181,1,17,1.32955,s,900.267,NA
5126,2584,4181,1,17,1.33008,s,900.267,NA
5127,2584,4181,1,17,1.33053,s,900.267,NA
5128,2584,4181,1,17,1.33124,s,900.267,NA
5129,2584,4181,1,17,1.332,s,900.267,NA
5130,2584,4181,1,17,1.33239,s,900.267,NA
5131,2584,4181,1,17,1.33298,s,900.267,NA
5132,2584,4181,1,17,1.33352,s,900.267,NA
5133,2584,4181,1,17,1.33413,s,900.267,NA
5134,2584,4181,1,17,1.33441,s,900.267,NA
5135,2584,4181,1,17,1.335,s,900.267,NA
5136,2584,4181,1,17,1.33594,s,900.267,NA
5137,2584,4181,1,17,1.33647,s,900.267,NA
5138,2584,4181,1,17,1.33699,s,900.267,NA
5139,2584,4181,1,17,1.33739,s,900.267,NA
5140,2584,4181,1,17,1.33779,s,900.267,NA
5141,2584,4181,1,17,1.33856,s,900.267,NA
5142,2584,4181,1,17,1.33899,s,900.267,NA
5143,2584,4181,1,17,1.33977,s,900.267,NA
5144,2584,4181,1,17,1.34015,s,900.267,NA
5145,2584,4181,1,17,1.34066,s,900.267,NA
5146,2584,4181,1,17,1.34133,s,900.267,NA
5147,2584,4181,1,17,1.3418,s,900.267,NA
5148,2584,4181,1,17,1.34247,s,900.267,NA
5149,2584,4181,1,17,1.34296,s,900.267,NA
5150,2584,4181,1,17,1.34356,s,900.267,NA
5151,2584,4181,1,17,1.34374,s,900.267,NA
5152,2584,4181,1,17,1.34431,s,900.267,NA
5153,2584,4181,1,17,1.34508,s,900.267,NA
5154,2584,4181,1,17,1.34564,s,900.267,NA
5155,2584,4181,1,17,1.34617,s,900.267,NA
5156,2584,4181,1,17,1.3466,s,900.267,NA
5157,2584,4181,1,17,1.34752,s,900.267,NA
5158,2584,4181,1,17,1.34822,s,900.267,NA
5159,2584,4181,1,17,1.34844,s,900.267,NA
5160,2584,4181,1,17,1.34901,s,900.267,NA
5161,2584,4181,1,17,1.3493,s,900.267,NA
5162,2584,4181,1,17,1.34984,s,900.267,NA
5163,2584,4181,1,17,1.35075,s,900.267,NA
5164,2584,4181,1,17,1.35114,s,900.267,NA
5165,2584,4181,1,17,1.3522,s,900.267,NA
5166,2584,4181,1,17,1.35229,s,900.267,NA
5167,2584,4181,1,17,1.35378,s,900.267,NA
5168,2584,4181,1,17,1.35347,s,900.267,NA
5169,2584,4181,1,17,1.35404,s,900.267,NA
5170,2584,4181,1,17,1.35485,s,900.267,NA
5171,2584,4181,1,17,1.35558,s,900.267,NA
5172,2584,4181,1,17,1.35619,s,900.267,NA
5173,2584,4181,1,17,1.35648,s,900.267,NA
5174,2584,4181,1,17,1.35767,s,900.267,NA
5175,2584,4181,1,17,1.35748,s,900.267,NA
5176,2584,4181,1,17,1.35861,s,900.267,NA
5177,2584,4181,1,17,1.35899,s,900.267,NA
5178,2584,4181,1,17,1.35977,s,900.267,NA
5179,2584,4181,1,17,1.36019,s,900.267,NA
5180,2584,4181,1,17,1.36076,s,900.267,NA
5181,2584,4181,1,17,1.36104,s,900.267,NA
5182,2584,4181,1,17,1.36152,s,900.267,NA
5183,2584,4181,1,17,1.36252,s,900.267,NA
5184,2584,4181,1,17,1.36273,s,900.267,NA
5185,2584,4181,1,17,1.36344,s,900.267,NA
5186,2584,4181,1,17,1.36365,s,900.267,NA
5187,2584,4181,1,17,1.36457,s,900.267,NA
5188,2584,4181,1,17,1.36493,s,900.267,NA
5189,2584,4181,1,17,1.36593,s,900.267,NA
5190,2584,4181,1,17,1.36594,s,900.267,NA
5191,2584,4181,1,17,1.36672,s,900.267,NA
5192,2584,4181,1,17,1.36718,s,900.267,NA
5193,2584,4181,1,17,1.36754,s,900.267,NA
5194,2584,4181,1,17,1.36849,s,900.267,NA
5195,2584,4181,1,17,1.36893,s,900.267,NA
5196,2584,4181,1,17,1.36955,s,900.267,NA
5197,2584,4181,1,17,1.36997,s,900.267,NA
5198,2584,4181,1,17,1.37092,s,900.267,NA
5199,2584,4181,1,17,1.37116,s,900.267,NA
5200,2584,4181,1,17,1.37215,s,900.267,NA
5201,2584,4181,1,17,1.37228,s,900.267,NA
5202,2584,4181,1,17,1.3729,s,900.267,NA
5203,2584,4181,1,17,1.37351,s,900.267,NA
5204,2584,4181,1,17,1.37419,s,900.267,NA
5205,2584,4181,1,17,1.37449,s,900.267,NA
5206,2584,4181,1,17,1.37496,s,900.267,NA
5207,2584,4181,1,17,1.37589,s,900.267,NA
5208,2584,4181,1,17,1.37578,s,900.267,NA
5209,2584,4181,1,17,1.37638,s,900.267,NA
5210,2584,4181,1,17,1.37667,s,900.267,NA
5211,2584,4181,1,17,1.37781,s,900.267,NA
5212,2584,4181,1,17,1.37805,s,900.267,NA
5213,2584,4181,1,17,1.37912,s,900.267,NA
5214,2584,4181,1,17,1.37887,s,900.267,NA
5215,2584,4181,1,17,1.37972,s,900.267,NA
5216,2584,4181,1,17,1.38022,s,900.267,NA
5217,2584,4181,1,17,1.38028,s,900.267,NA
5218,2584,4181,1,17,1.38142,s,900.267,NA
5219,2584,4181,1,17,1.38187,s,900.267,NA
5220,2584,4181,1,17,1.38274,s,900.267,NA
5221,2584,4181,1,17,1.38311,s,900.267,NA
5222,2584,4181,1,17,1.38397,s,900.267,NA
5223,2584,4181,1,17,1.3845,s,900.267,NA
5224,2584,4181,1,17,1.38519,s,900.267,NA
5225,2584,4181,1,17,1.38518,s,900.267,NA
5226,2584,4181,1,17,1.38601,s,900.267,NA
5227,2584,4181,1,17,1.38635,s,900.267,NA
5228,2584,4181,1,17,1.3871,s,900.267,NA
5229,2584,4181,1,17,1.38747,s,900.267,NA
5230,2584,4181,1,17,1.38778,s,900.267,NA
5231,2584,4181,1,17,1.38895,s,900.267,NA
5232,2584,4181,1,17,1.38904,s,900.267,NA
5233,2584,4181,1,17,1.3896,s,900.267,NA
5234,2584,4181,1,17,1.3902,s,900.267,NA
5235,2584,4181,1,17,1.39131,s,900.267,NA
5236,2584,4181,1,17,1.39158,s,900.267,NA
5237,2584,4181,1,17,1.39228,s,900.267,NA
5238,2584,4181,1,17,1.39253,s,900.267,NA
5239,2584,4181,1,17,1.39331,s,900.267,NA
5240,2584,4181,1,17,1.39369,s,900.267,NA
5241,2584,4181,1,17,1.39455,s,900.267,NA
5242,2584,4181,1,17,1.39534,s,900.267,NA
5243,2584,4181,1,17,1.39611,s,900.267,NA
5244,2584,4181,1,17,1.39655,s,900.267,NA
5245,2584,4181,1,17,1.39715,s,900.267,NA
5246,2584,4181,1,17,1.3979,s,900.267,NA
5247,2584,4181,1,17,1.39806,s,900.267,NA
5248,2584,4181,1,17,1.39903,s,900.267,NA
5249,2584,4181,1,17,1.39947,s,900.267,NA
5250,2584,4181,1,17,1.39988,s,900.267,NA
5251,2584,4181,1,17,1.40023,s,900.267,NA
5252,2584,4181,1,17,1.40148,s,900.267,NA
5253,2584,4181,1,17,1.40145,s,900.267,NA
5254,2584,4181,1,17,1.40197,s,900.267,NA
5255,2584,4181,1,17,1.40257,s,900.267,NA
5256,2584,4181,1,17,1.40304,s,900.267,NA
5257,2584,4181,1,17,1.40369,s,900.267,NA
5258,2584,4181,1,17,1.40462,s,900.267,NA
5259,2584,4181,1,17,1.40496,s,900.267,NA
5260,2584,4181,1,17,1.40541,s,900.267,NA
5261,2584,4181,1,17,1.40618,s,900.267,NA
5262,2584,4181,1,17,1.40656,s,900.267,NA
5263,2584,4181,1,17,1.4072,s,900.267,NA
5264,2584,4181,1,17,1.40744,s,900.267,NA
5265,2584,4181,1,17,1.40971,s,900.267,NA
5266,2584,4181,1,17,1.40914,s,900.267,NA
5267,2584,4181,1,17,1.40962,s,900.267,NA
5268,2584,4181,1,17,1.4098,s,900.267,NA
5269,2584,4181,1,17,1.41076,s,900.267,NA
5270,2584,4181,1,17,1.41094,s,900.267,NA
5271,2584,4181,1,17,1.41168,s,900.267,NA
5272,2584,4181,1,17,1.4122,s,900.267,NA
5273,2584,4181,1,17,1.41327,s,900.267,NA
5274,2584,4181,1,17,1.41323,s,900.267,NA
5275,2584,4181,1,17,1.41389,s,900.267,NA
5276,2584,4181,1,17,1.4144,s,900.267,NA
5277,2584,4181,1,17,1.41508,s,900.267,NA
5278,2584,4181,1,17,1.41546,s,900.267,NA
5279,2584,4181,1,17,1.41594,s,900.267,NA
5280,2584,4181,1,17,1.4168,s,900.267,NA
5281,2584,4181,1,17,1.41658,s,900.267,NA
5282,2584,4181,1,17,1.4173,s,900.267,NA
5283,2584,4181,1,17,1.4177,s,900.267,NA
5284,2584,4181,1,17,1.4186,s,900.267,NA
5285,2584,4181,1,17,1.41888,s,900.267,NA
5286,2584,4181,1,17,1.41974,s,900.267,NA
5287,2584,4181,1,17,1.41981,s,900.267,NA
5288,2584,4181,1,17,1.41843,s,900.267,NA
5289,2584,4181,1,17,1.41914,s,900.267,NA
5290,2584,4181,1,17,1.41957,s,900.267,NA
5291,2584,4181,1,17,1.41968,s,900.267,NA
5292,2584,4181,1,17,1.42297,s,900.267,NA
5293,2584,4181,1,17,1.4239,s,900.267,NA
5294,2584,4181,1,17,1.42389,s,900.267,NA
5295,2584,4181,1,17,1.42483,s,900.267,NA
5296,2584,4181,1,17,1.42526,s,900.267,NA
5297,2584,4181,1,17,1.42644,s,900.267,NA
5298,2584,4181,1,17,1.42613,s,900.267,NA
5299,2584,4181,1,17,1.42708,s,900.267,NA
5300,2584,4181,1,17,1.42733,s,900.267,NA
5301,2584,4181,1,17,1.4285,s,900.267,NA
5302,2584,4181,1,17,1.42847,s,900.267,NA
5303,2584,4181,1,17,1.42943,s,900.267,NA
5304,2584,4181,1,17,1.42958,s,900.267,NA
5305,2584,4181,1,17,1.43081,s,900.267,NA
5306,2584,4181,1,17,1.43099,s,900.267,NA
5307,2584,4181,1,17,1.43176,s,900.267,NA
5308,2584,4181,1,17,1.43236,s,900.267,NA
5309,2584,4181,1,17,1.43291,s,900.267,NA
5310,2584,4181,1,17,1.43319,s,900.267,NA
5311,2584,4181,1,17,1.43407,s,900.267,NA
5312,2584,4181,1,17,1.43436,s,900.267,NA
5313,2584,4181,1,17,1.435,s,900.267,NA
5314,2584,4181,1,17,1.43544,s,900.267,NA
5315,2584,4181,1,17,1.43634,s,900.267,NA
5316,2584,4181,1,17,1.43662,s,900.267,NA
5317,2584,4181,1,17,1.43741,s,900.267,NA
5318,2584,4181,1,17,1.43764,s,900.267,NA
5319,2584,4181,1,17,1.43818,s,900.267,NA
5320,2584,4181,1,17,1.43902,s,900.267,NA
5321,2584,4181,1,17,1.43932,s,900.267,NA
5322,2584,4181,1,17,1.44026,s,900.267,NA
5323,2584,4181,1,17,1.44055,s,900.267,NA
5324,2584,4181,1,17,1.44153,s,900.267,NA
5325,2584,4181,1,17,1.44188,s,900.267,NA
5326,2584,4181,1,17,1.44275,s,900.267,NA
5327,2584,4181,1,17,1.44312,s,900.267,NA
5328,2584,4181,1,17,1.4442,s,900.267,NA
5329,2584,4181,1,17,1.44443,s,900.267,NA
5330,2584,4181,1,17,1.44506,s,900.267,NA
5331,2584,4181,1,17,1.45146,s,900.267,NA
5332,2584,4181,1,17,1.44597,s,900.267,NA
5333,2584,4181,1,17,1.44663,s,900.267,NA
5334,2584,4181,1,17,1.44735,s,900.267,NA
5335,2584,4181,1,17,1.44821,s,900.267,NA
5336,2584,4181,1,17,1.44889,s,900.267,NA
5337,2584,4181,1,17,1.44906,s,900.267,NA
5338,2584,4181,1,17,1.45012,s,900.267,NA
5339,2584,4181,1,17,1.45061,s,900.267,NA
5340,2584,4181,1,17,1.45097,s,900.267,NA
5341,2584,4181,1,17,1.45101,s,900.267,NA
5342,2584,4181,1,17,1.45219,s,900.267,NA
5343,2584,4181,1,17,1.45283,s,900.267,NA
5344,2584,4181,1,17,1.45331,s,900.267,NA
5345,2584,4181,1,17,1.45416,s,900.267,NA
5346,2584,4181,1,17,1.45441,s,900.267,NA
5347,2584,4181,1,17,1.45542,s,900.267,NA
5348,2584,4181,1,17,1.45538,s,900.267,NA
5349,2584,4181,1,17,1.45646,s,900.267,NA
5350,2584,4181,1,17,1.4565,s,900.267,NA
5351,2584,4181,1,17,1.45735,s,900.267,NA
5352,2584,4181,1,17,1.45761,s,900.267,NA
5353,2584,4181,1,17,1.45872,s,900.267,NA
5354,2584,4181,1,17,1.45868,s,900.267,NA
5355,2584,4181,1,17,1.45971,s,900.267,NA
5356,2584,4181,1,17,1.46021,s,900.267,NA
5357,2584,4181,1,17,1.46104,s,900.267,NA
5358,2584,4181,1,17,1.4613,s,900.267,NA
5359,2584,4181,1,17,1.46196,s,900.267,NA
5360,2584,4181,1,17,1.46256,s,900.267,NA
5361,2584,4181,1,17,1.46317,s,900.267,NA
5362,2584,4181,1,17,1.4636,s,900.267,NA
5363,2584,4181,1,17,1.46476,s,900.267,NA
5364,2584,4181,1,17,1.46485,s,900.267,NA
5365,2584,4181,1,17,1.46558,s,900.267,NA
5366,2584,4181,1,17,1.46622,s,900.267,NA
5367,2584,4181,1,17,1.46664,s,900.267,NA
5368,2584,4181,1,17,1.46697,s,900.267,NA
5369,2584,4181,1,17,1.46827,s,900.267,NA
5370,2584,4181,1,17,1.46827,s,900.267,NA
5371,2584,4181,1,17,1.469,s,900.267,NA
5372,2584,4181,1,17,1.46929,s,900.267,NA
5373,2584,4181,1,17,1.47024,s,900.267,NA
5374,2584,4181,1,17,1.47047,s,900.267,NA
5375,2584,4181,1,17,1.47117,s,900.267,NA
5376,2584,4181,1,17,1.47152,s,900.267,NA
5377,2584,4181,1,17,1.47251,s,900.267,NA
5378,2584,4181,1,17,1.47294,s,900.267,NA
5379,2584,4181,1,17,1.4735,s,900.267,NA
5380,2584,4181,1,17,1.47419,s,900.267,NA
5381,2584,4181,1,17,1.47471,s,900.267,NA
5382,2584,4181,1,17,1.47516,s,900.267,NA
5383,2584,4181,1,17,1.47585,s,900.267,NA
5384,2584,4181,1,17,1.47627,s,900.267,NA
5385,2584,4181,1,17,1.47708,s,900.267,NA
5386,2584,4181,1,17,1.47776,s,900.267,NA
5387,2584,4181,1,17,1.47784,s,900.267,NA
5388,2584,4181,1,17,1.47882,s,900.267,NA
5389,2584,4181,1,17,1.47918,s,900.267,NA
5390,2584,4181,1,17,1.47984,s,900.267,NA
5391,2584,4181,1,17,1.48044,s,900.267,NA
5392,2584,4181,1,17,1.48096,s,900.267,NA
5393,2584,4181,1,17,1.48121,s,900.267,NA
5394,2584,4181,1,17,1.48236,s,900.267,NA
5395,2584,4181,1,17,1.48254,s,900.267,NA
5396,2584,4181,1,17,1.48387,s,900.267,NA
5397,2584,4181,1,17,1.48372,s,900.267,NA
5398,2584,4181,1,17,1.48456,s,900.267,NA
5399,2584,4181,1,17,1.4846,s,900.267,NA
5400,2584,4181,1,17,1.4853,s,900.267,NA
5401,2584,4181,1,17,1.48604,s,900.267,NA
5402,2584,4181,1,17,1.48628,s,900.267,NA
5403,2584,4181,1,17,1.48667,s,900.267,NA
5404,2584,4181,1,17,1.48775,s,900.267,NA
5405,2584,4181,1,17,1.48792,s,900.267,NA
5406,2584,4181,1,17,1.48889,s,900.267,NA
5407,2584,4181,1,17,1.48908,s,900.267,NA
5408,2584,4181,1,17,1.48978,s,900.267,NA
5409,2584,4181,1,17,1.49043,s,900.267,NA
5410,2584,4181,1,17,1.49103,s,900.267,NA
5411,2584,4181,1,17,1.4914,s,900.267,NA
5412,2584,4181,1,17,1.49224,s,900.267,NA
5413,2584,4181,1,17,1.49243,s,900.267,NA
5414,2584,4181,1,17,1.49373,s,900.267,NA
5415,2584,4181,1,17,1.49357,s,900.267,NA
5416,2584,4181,1,17,1.49439,s,900.267,NA
5417,2584,4181,1,17,1.49484,s,900.267,NA
5418,2584,4181,1,17,1.49575,s,900.267,NA
5419,2584,4181,1,17,1.49607,s,900.267,NA
5420,2584,4181,1,17,1.49698,s,900.267,NA
5421,2584,4181,1,17,1.49724,s,900.267,NA
5422,2584,4181,1,17,1.49789,s,900.267,NA
5423,2584,4181,1,17,1.49852,s,900.267,NA
5424,2584,4181,1,17,1.49918,s,900.267,NA
5425,2584,4181,1,17,1.49959,s,900.267,NA
5426,2584,4181,1,17,1.50033,s,900.267,NA
5427,2584,4181,1,17,1.50064,s,900.267,NA
5428,2584,4181,1,17,1.50151,s,900.267,NA
5429,2584,4181,1,17,1.50221,s,900.267,NA
5430,2584,4181,1,17,1.50263,s,900.267,NA
5431,2584,4181,1,17,1.50324,s,900.267,NA
5432,2584,4181,1,17,1.50398,s,900.267,NA
5433,2584,4181,1,17,1.50433,s,900.267,NA
5434,2584,4181,1,17,1.50499,s,900.267,NA
5435,2584,4181,1,17,1.50553,s,900.267,NA
5436,2584,4181,1,17,1.50612,s,900.267,NA
5437,2584,4181,1,17,1.50662,s,900.267,NA
5438,2584,4181,1,17,1.50746,s,900.267,NA
5439,2584,4181,1,17,1.50794,s,900.267,NA
5440,2584,4181,1,17,1.50865,s,900.267,NA
5441,2584,4181,1,17,1.50906,s,900.267,NA
5442,2584,4181,1,17,1.50991,s,900.267,NA
5443,2584,4181,1,17,1.51013,s,900.267,NA
5444,2584,4181,1,17,1.51068,s,900.267,NA
5445,2584,4181,1,17,1.51101,s,900.267,NA
5446,2584,4181,1,17,1.51191,s,900.267,NA
5447,2584,4181,1,17,1.51267,s,900.267,NA
5448,2584,4181,1,17,1.5131,s,900.267,NA
5449,2584,4181,1,17,1.51417,s,900.267,NA
5450,2584,4181,1,17,1.51452,s,900.267,NA
5451,2584,4181,1,17,1.51492,s,900.267,NA
5452,2584,4181,1,17,1.51589,s,900.267,NA
5453,2584,4181,1,17,1.51567,s,900.267,NA
5454,2584,4181,1,17,1.51695,s,900.267,NA
5455,2584,4181,1,17,1.51728,s,900.267,NA
5456,2584,4181,1,17,1.51772,s,900.267,NA
5457,2584,4181,1,17,1.51851,s,900.267,NA
5458,2584,4181,1,17,1.51919,s,900.267,NA
5459,2584,4181,1,17,1.51949,s,900.267,NA
5460,2584,4181,1,17,1.52035,s,900.267,NA
5461,2584,4181,1,17,1.52132,s,900.267,NA
5462,2584,4181,1,17,1.52159,s,900.267,NA
5463,2584,4181,1,17,1.52229,s,900.267,NA
5464,2584,4181,1,17,1.52347,s,900.267,NA
5465,2584,4181,1,17,1.52351,s,900.267,NA
5466,2584,4181,1,17,1.52457,s,900.267,NA
5467,2584,4181,1,17,1.52504,s,900.267,NA
5468,2584,4181,1,17,1.52534,s,900.267,NA
5469,2584,4181,1,17,1.5261,s,900.267,NA
5470,2584,4181,1,17,1.52667,s,900.267,NA
5471,2584,4181,1,17,1.52728,s,900.267,NA
5472,2584,4181,1,17,1.52757,s,900.267,NA
5473,2584,4181,1,17,1.5285,s,900.267,NA
5474,2584,4181,1,17,1.52885,s,900.267,NA
5475,2584,4181,1,17,1.52934,s,900.267,NA
5476,2584,4181,1,17,1.52965,s,900.267,NA
5477,2584,4181,1,17,1.53015,s,900.267,NA
5478,2584,4181,1,17,1.53155,s,900.267,NA
5479,2584,4181,1,17,1.53142,s,900.267,NA
5480,2584,4181,1,17,1.53199,s,900.267,NA
5481,2584,4181,1,17,1.53288,s,900.267,NA
5482,2584,4181,1,17,1.53328,s,900.267,NA
5483,2584,4181,1,17,1.53487,s,900.267,NA
5484,2584,4181,1,17,1.53472,s,900.267,NA
5485,2584,4181,1,17,1.5356,s,900.267,NA
5486,2584,4181,1,17,1.53577,s,900.267,NA
5487,2584,4181,1,17,1.53641,s,900.267,NA
5488,2584,4181,1,17,1.53725,s,900.267,NA
5489,2584,4181,1,17,1.53768,s,900.267,NA
5490,2584,4181,1,17,1.53785,s,900.267,NA
5491,2584,4181,1,17,1.53885,s,900.267,NA
5492,2584,4181,1,17,1.53928,s,900.267,NA
5493,2584,4181,1,17,1.53989,s,900.267,NA
5494,2584,4181,1,17,1.5403,s,900.267,NA
5495,2584,4181,1,17,1.54219,s,900.267,NA
5496,2584,4181,1,17,1.54112,s,900.267,NA
5497,2584,4181,1,17,1.54242,s,900.267,NA
5498,2584,4181,1,17,1.54293,s,900.267,NA
5499,2584,4181,1,17,1.54371,s,900.267,NA
5500,2584,4181,1,17,1.54365,s,900.267,NA
5501,2584,4181,1,17,1.54452,s,900.267,NA
5502,2584,4181,1,17,1.54485,s,900.267,NA
5503,2584,4181,1,17,1.54582,s,900.267,NA
5504,2584,4181,1,17,1.54648,s,900.267,NA
5505,2584,4181,1,17,1.54699,s,900.267,NA
5506,2584,4181,1,17,1.54757,s,900.267,NA
5507,2584,4181,1,17,1.54809,s,900.267,NA
5508,2584,4181,1,17,1.54883,s,900.267,NA
5509,2584,4181,1,17,1.54922,s,900.267,NA
5510,2584,4181,1,17,1.55026,s,900.267,NA
5511,2584,4181,1,17,1.55066,s,900.267,NA
5512,2584,4181,1,17,1.55117,s,900.267,NA
5513,2584,4181,1,17,1.55155,s,900.267,NA
5514,2584,4181,1,17,1.55239,s,900.267,NA
5515,2584,4181,1,17,1.55261,s,900.267,NA
5516,2584,4181,1,17,1.55315,s,900.267,NA
5517,2584,4181,1,17,1.55397,s,900.267,NA
5518,2584,4181,1,17,1.55486,s,900.267,NA
5519,2584,4181,1,17,1.55505,s,900.267,NA
5520,2584,4181,1,17,1.55632,s,900.267,NA
5521,2584,4181,1,17,1.55614,s,900.267,NA
5522,2584,4181,1,17,1.55728,s,900.267,NA
5523,2584,4181,1,17,1.55721,s,900.267,NA
5524,2584,4181,1,17,1.55797,s,900.267,NA
5525,2584,4181,1,17,1.55871,s,900.267,NA
5526,2584,4181,1,17,1.55959,s,900.267,NA
5527,2584,4181,1,17,1.5601,s,900.267,NA
5528,2584,4181,1,17,1.56094,s,900.267,NA
5529,2584,4181,1,17,1.56111,s,900.267,NA
5530,2584,4181,1,17,1.56209,s,900.267,NA
5531,2584,4181,1,17,1.56619,s,900.267,NA
5532,2584,4181,1,17,1.56385,s,900.267,NA
5533,2584,4181,1,17,1.56399,s,900.267,NA
5534,2584,4181,1,17,1.56491,s,900.267,NA
5535,2584,4181,1,17,1.56528,s,900.267,NA
5536,2584,4181,1,17,1.56536,s,900.267,NA
5537,2584,4181,1,17,1.56631,s,900.267,NA
5538,2584,4181,1,17,1.56708,s,900.267,NA
5539,2584,4181,1,17,1.56717,s,900.267,NA
5540,2584,4181,1,17,1.568,s,900.267,NA
5541,2584,4181,1,17,1.5684,s,900.267,NA
5542,2584,4181,1,17,1.56911,s,900.267,NA
5543,2584,4181,1,17,1.56965,s,900.267,NA
5544,2584,4181,1,17,1.57018,s,900.267,NA
