i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
8,5,8,1,4,3.754,us,3.851,us
9,5,8,1,4,3.915,us,3.851,NA
10,5,8,1,4,4.559,us,3.851,NA
11,8,11,1,4,5.662,us,3.851,NA
12,8,11,1,4,6.627,us,3.851,NA
13,8,13,1,5,7.79,us,52.508,us
14,8,13,1,5,9.052,us,52.508,NA
15,8,13,1,5,10.466,us,52.508,NA
16,8,13,1,5,11.893,us,52.508,NA
17,8,13,1,5,13.61,us,52.508,NA
18,13,18,1,5,15.426,us,52.508,NA
19,13,18,1,5,17.827,us,52.508,NA
20,13,18,1,5,18.999,us,52.508,NA
21,13,21,1,6,20.964,us,161.537,us
22,13,21,1,6,22.994,us,161.537,NA
23,13,21,1,6,25.659,us,161.537,NA
24,13,21,1,6,28.536,us,161.537,NA
25,13,21,1,6,31.052,us,161.537,NA
26,13,21,1,6,33.912,us,161.537,NA
27,13,21,1,6,36.481,us,161.537,NA
28,13,21,1,6,39.493,us,161.537,NA
29,21,29,1,6,42.502,us,161.537,NA
30,21,29,1,6,45.834,us,161.537,NA
31,21,29,1,6,49.631,us,161.537,NA
32,21,29,1,6,54.216,us,161.537,NA
33,21,29,1,6,57.421,us,161.537,NA
34,21,34,1,7,60.352,us,603.084,us
35,21,34,1,7,65.038,us,603.084,NA
36,21,34,1,7,67.807,us,603.084,NA
37,21,34,1,7,72.466,us,603.084,NA
38,21,34,1,7,76.672,us,603.084,NA
39,21,34,1,7,80.353,us,603.084,NA
40,21,34,1,7,85.859,us,603.084,NA
41,21,34,1,7,90.972,us,603.084,NA
42,21,34,1,7,95.472,us,603.084,NA
43,21,34,1,7,100.811,us,603.084,NA
44,21,34,1,7,104.564,us,603.084,NA
45,21,34,1,7,110.186,us,603.084,NA
46,21,34,1,7,116.933,us,603.084,NA
47,34,47,1,7,122.867,us,603.084,NA
48,34,47,1,7,127.775,us,603.084,NA
49,34,47,1,7,134.748,us,603.084,NA
50,34,47,1,7,141.174,us,603.084,NA
51,34,47,1,7,147.787,us,603.084,NA
52,34,47,1,7,154.223,us,603.084,NA
53,34,47,1,7,179.139,us,603.084,NA
54,34,47,1,7,166.814,us,603.084,NA
55,34,55,1,8,175.36,us,2.5456,ms
56,34,55,1,8,179.884,us,2.5456,NA
57,34,55,1,8,186.855,us,2.5456,NA
58,34,55,1,8,197.394,us,2.5456,NA
59,34,55,1,8,204.495,us,2.5456,NA
60,34,55,1,8,207.922,us,2.5456,NA
61,34,55,1,8,221.344,us,2.5456,NA
62,34,55,1,8,227.822,us,2.5456,NA
63,34,55,1,8,234.621,us,2.5456,NA
64,34,55,1,8,244.677,us,2.5456,NA
65,34,55,1,8,251.548,us,2.5456,NA
66,34,55,1,8,259.87,us,2.5456,NA
67,34,55,1,8,271.09,us,2.5456,NA
68,34,55,1,8,280.849,us,2.5456,NA
69,34,55,1,8,289.115,us,2.5456,NA
70,34,55,1,8,308.777,us,2.5456,NA
71,34,55,1,8,291.089,us,2.5456,NA
72,34,55,1,8,299.101,us,2.5456,NA
73,34,55,1,8,308.551,us,2.5456,NA
74,34,55,1,8,316.547,us,2.5456,NA
75,34,55,1,8,328.751,us,2.5456,NA
76,55,76,1,8,336.914,us,2.5456,NA
77,55,76,1,8,346.235,us,2.5456,NA
78,55,76,1,8,356.486,us,2.5456,NA
79,55,76,1,8,365.8,us,2.5456,NA
80,55,76,1,8,374.455,us,2.5456,NA
81,55,76,1,8,387.947,us,2.5456,NA
82,55,76,1,8,401.499,us,2.5456,NA
83,55,76,1,8,411.623,us,2.5456,NA
84,55,76,1,8,419.587,us,2.5456,NA
85,55,76,1,8,431.476,us,2.5456,NA
86,55,76,1,8,443.014,us,2.5456,NA
87,55,76,1,8,456.074,us,2.5456,NA
88,55,76,1,8,466.7,us,2.5456,NA
89,55,89,1,9,480.111,us,10.9826,ms
90,55,89,1,9,486.449,us,10.9826,NA
91,55,89,1,9,508.73,us,10.9826,NA
92,55,89,1,9,514.127,us,10.9826,NA
93,55,89,1,9,527.483,us,10.9826,NA
94,55,89,1,9,537.172,us,10.9826,NA
95,55,89,1,9,550.424,us,10.9826,NA
96,55,89,1,9,566.13,us,10.9826,NA
97,55,89,1,9,577.555,us,10.9826,NA
98,55,89,1,9,589.206,us,10.9826,NA
99,55,89,1,9,572.002,us,10.9826,NA
100,55,89,1,9,584.278,us,10.9826,NA
101,55,89,1,9,599.378,us,10.9826,NA
102,55,89,1,9,612.565,us,10.9826,NA
103,55,89,1,9,626.271,us,10.9826,NA
104,55,89,1,9,641.51,us,10.9826,NA
105,55,89,1,9,647.646,us,10.9826,NA
106,55,89,1,9,663.685,us,10.9826,NA
107,55,89,1,9,678.795,us,10.9826,NA
108,55,89,1,9,695.45,us,10.9826,NA
109,55,89,1,9,709.231,us,10.9826,NA
110,55,89,1,9,724.544,us,10.9826,NA
111,55,89,1,9,739.124,us,10.9826,NA
112,55,89,1,9,749.066,us,10.9826,NA
113,55,89,1,9,766.654,us,10.9826,NA
114,55,89,1,9,776.941,us,10.9826,NA
115,55,89,1,9,810.92,us,10.9826,NA
116,55,89,1,9,771.124,us,10.9826,NA
117,55,89,1,9,783.758,us,10.9826,NA
118,55,89,1,9,800.185,us,10.9826,NA
119,55,89,1,9,813.794,us,10.9826,NA
120,55,89,1,9,829.632,us,10.9826,NA
121,55,89,1,9,840.469,us,10.9826,NA
122,55,89,1,9,856.924,us,10.9826,NA
123,89,123,1,9,874.504,us,10.9826,NA
124,89,123,1,9,891.311,us,10.9826,NA
125,89,123,1,9,912.445,us,10.9826,NA
126,89,123,1,9,922.718,us,10.9826,NA
127,89,123,1,9,942.115,us,10.9826,NA
128,89,123,1,9,953.09,us,10.9826,NA
129,89,123,1,9,968.519,us,10.9826,NA
130,89,123,1,9,940.493,us,10.9826,NA
131,89,123,1,9,963.045,us,10.9826,NA
132,89,123,1,9,974.024,us,10.9826,NA
133,89,123,1,9,992.443,us,10.9826,NA
134,89,123,1,9,1.00552,ms,10.9826,NA
135,89,123,1,9,1.02144,ms,10.9826,NA
136,89,123,1,9,1.03878,ms,10.9826,NA
137,89,123,1,9,1.05708,ms,10.9826,NA
138,89,123,1,9,1.06884,ms,10.9826,NA
139,89,123,1,9,1.09239,ms,10.9826,NA
140,89,123,1,9,1.10833,ms,10.9826,NA
141,89,123,1,9,1.10364,ms,10.9826,NA
142,89,123,1,9,1.09202,ms,10.9826,NA
143,89,123,1,9,1.10543,ms,10.9826,NA
144,89,144,1,10,1.12567,ms,44.6267,ms
145,89,144,1,10,1.14148,ms,44.6267,NA
146,89,144,1,10,1.15873,ms,44.6267,NA
147,89,144,1,10,1.17238,ms,44.6267,NA
148,89,144,1,10,1.19359,ms,44.6267,NA
149,89,144,1,10,1.20712,ms,44.6267,NA
150,89,144,1,10,1.21946,ms,44.6267,NA
151,89,144,1,10,1.24003,ms,44.6267,NA
152,89,144,1,10,1.20909,ms,44.6267,NA
153,89,144,1,10,1.22813,ms,44.6267,NA
154,89,144,1,10,1.24317,ms,44.6267,NA
155,89,144,1,10,1.25927,ms,44.6267,NA
156,89,144,1,10,1.27826,ms,44.6267,NA
157,89,144,1,10,1.30006,ms,44.6267,NA
158,89,144,1,10,1.31621,ms,44.6267,NA
159,89,144,1,10,1.33313,ms,44.6267,NA
160,89,144,1,10,1.35315,ms,44.6267,NA
161,89,144,1,10,1.31227,ms,44.6267,NA
162,89,144,1,10,1.32611,ms,44.6267,NA
163,89,144,1,10,1.35084,ms,44.6267,NA
164,89,144,1,10,1.36526,ms,44.6267,NA
165,89,144,1,10,1.38281,ms,44.6267,NA
166,89,144,1,10,1.40435,ms,44.6267,NA
167,89,144,1,10,1.42059,ms,44.6267,NA
168,89,144,1,10,1.43891,ms,44.6267,NA
169,89,144,1,10,1.44946,ms,44.6267,NA
170,89,144,1,10,1.41735,ms,44.6267,NA
171,89,144,1,10,1.43529,ms,44.6267,NA
172,89,144,1,10,1.459,ms,44.6267,NA
173,89,144,1,10,1.46822,ms,44.6267,NA
174,89,144,1,10,1.49033,ms,44.6267,NA
175,89,144,1,10,1.51141,ms,44.6267,NA
176,89,144,1,10,1.52544,ms,44.6267,NA
177,89,144,1,10,1.54217,ms,44.6267,NA
178,89,144,1,10,1.50373,ms,44.6267,NA
179,89,144,1,10,1.52948,ms,44.6267,NA
180,89,144,1,10,1.54302,ms,44.6267,NA
181,89,144,1,10,1.56368,ms,44.6267,NA
182,89,144,1,10,1.58267,ms,44.6267,NA
183,89,144,1,10,1.60054,ms,44.6267,NA
184,89,144,1,10,1.61498,ms,44.6267,NA
185,89,144,1,10,1.61147,ms,44.6267,NA
186,89,144,1,10,1.59261,ms,44.6267,NA
187,89,144,1,10,1.61045,ms,44.6267,NA
188,89,144,1,10,1.62699,ms,44.6267,NA
189,89,144,1,10,1.64742,ms,44.6267,NA
190,89,144,1,10,1.66898,ms,44.6267,NA
191,89,144,1,10,1.68894,ms,44.6267,NA
192,89,144,1,10,1.70427,ms,44.6267,NA
193,89,144,1,10,1.66507,ms,44.6267,NA
194,89,144,1,10,1.68504,ms,44.6267,NA
195,89,144,1,10,1.70375,ms,44.6267,NA
196,89,144,1,10,1.72096,ms,44.6267,NA
197,89,144,1,10,1.75866,ms,44.6267,NA
198,89,144,1,10,1.75201,ms,44.6267,NA
199,144,199,1,10,1.76981,ms,44.6267,NA
200,144,199,1,10,1.72836,ms,44.6267,NA
201,144,199,1,10,1.78415,ms,44.6267,NA
202,144,199,1,10,1.76822,ms,44.6267,NA
203,144,199,1,10,1.79225,ms,44.6267,NA
204,144,199,1,10,1.83168,ms,44.6267,NA
205,144,199,1,10,1.83247,ms,44.6267,NA
206,144,199,1,10,1.82315,ms,44.6267,NA
207,144,199,1,10,1.80765,ms,44.6267,NA
208,144,199,1,10,1.83077,ms,44.6267,NA
209,144,199,1,10,1.84744,ms,44.6267,NA
210,144,199,1,10,1.86558,ms,44.6267,NA
211,144,199,1,10,1.88067,ms,44.6267,NA
212,144,199,1,10,1.89832,ms,44.6267,NA
213,144,199,1,10,1.85975,ms,44.6267,NA
214,144,199,1,10,1.88058,ms,44.6267,NA
215,144,199,1,10,1.89911,ms,44.6267,NA
216,144,199,1,10,1.9137,ms,44.6267,NA
217,144,199,1,10,1.93917,ms,44.6267,NA
218,144,199,1,10,1.95477,ms,44.6267,NA
219,144,199,1,10,1.93169,ms,44.6267,NA
220,144,199,1,10,1.93148,ms,44.6267,NA
221,144,199,1,10,1.95402,ms,44.6267,NA
222,144,199,1,10,1.97168,ms,44.6267,NA
223,144,199,1,10,1.98977,ms,44.6267,NA
224,144,199,1,10,2.01158,ms,44.6267,NA
225,144,199,1,10,1.98788,ms,44.6267,NA
226,144,199,1,10,1.98106,ms,44.6267,NA
227,144,199,1,10,2.00619,ms,44.6267,NA
228,144,199,1,10,2.0212,ms,44.6267,NA
229,144,199,1,10,2.04962,ms,44.6267,NA
230,144,199,1,10,2.06284,ms,44.6267,NA
231,144,199,1,10,2.04164,ms,44.6267,NA
232,144,199,1,10,2.03871,ms,44.6267,NA
233,144,233,1,11,2.05867,ms,145.856,ms
234,144,233,1,11,2.08031,ms,145.856,NA
235,144,233,1,11,2.09182,ms,145.856,NA
236,144,233,1,11,2.11957,ms,145.856,NA
237,144,233,1,11,2.07657,ms,145.856,NA
238,144,233,1,11,2.09356,ms,145.856,NA
239,144,233,1,11,2.11375,ms,145.856,NA
240,144,233,1,11,2.13011,ms,145.856,NA
241,144,233,1,11,2.15133,ms,145.856,NA
242,144,233,1,11,2.15787,ms,145.856,NA
243,144,233,1,11,2.13244,ms,145.856,NA
244,144,233,1,11,2.14838,ms,145.856,NA
245,144,233,1,11,2.16405,ms,145.856,NA
246,144,233,1,11,2.18414,ms,145.856,NA
247,144,233,1,11,2.20514,ms,145.856,NA
248,144,233,1,11,2.17984,ms,145.856,NA
249,144,233,1,11,2.18506,ms,145.856,NA
250,144,233,1,11,2.19959,ms,145.856,NA
251,144,233,1,11,2.22186,ms,145.856,NA
252,144,233,1,11,2.23838,ms,145.856,NA
253,144,233,1,11,2.24037,ms,145.856,NA
254,144,233,1,11,2.2181,ms,145.856,NA
255,144,233,1,11,2.24301,ms,145.856,NA
256,144,233,1,11,2.25572,ms,145.856,NA
257,144,233,1,11,2.28107,ms,145.856,NA
258,144,233,1,11,2.29497,ms,145.856,NA
259,144,233,1,11,2.25465,ms,145.856,NA
260,144,233,1,11,2.27154,ms,145.856,NA
261,144,233,1,11,2.28996,ms,145.856,NA
262,144,233,1,11,2.31098,ms,145.856,NA
263,144,233,1,11,2.33401,ms,145.856,NA
264,144,233,1,11,2.34933,ms,145.856,NA
265,144,233,1,11,2.37179,ms,145.856,NA
266,144,233,1,11,2.38872,ms,145.856,NA
267,144,233,1,11,2.40696,ms,145.856,NA
268,144,233,1,11,2.42488,ms,145.856,NA
269,144,233,1,11,2.44873,ms,145.856,NA
270,144,233,1,11,2.46525,ms,145.856,NA
271,144,233,1,11,2.48353,ms,145.856,NA
272,144,233,1,11,2.50469,ms,145.856,NA
273,144,233,1,11,2.52926,ms,145.856,NA
274,144,233,1,11,2.54708,ms,145.856,NA
275,144,233,1,11,2.56412,ms,145.856,NA
276,144,233,1,11,2.58356,ms,145.856,NA
277,144,233,1,11,2.60515,ms,145.856,NA
278,144,233,1,11,2.63021,ms,145.856,NA
279,144,233,1,11,2.6501,ms,145.856,NA
280,144,233,1,11,2.66783,ms,145.856,NA
281,144,233,1,11,2.68897,ms,145.856,NA
282,144,233,1,11,2.71048,ms,145.856,NA
283,144,233,1,11,2.73377,ms,145.856,NA
284,144,233,1,11,2.75347,ms,145.856,NA
285,144,233,1,11,2.77256,ms,145.856,NA
286,144,233,1,11,2.79141,ms,145.856,NA
287,144,233,1,11,2.81621,ms,145.856,NA
288,144,233,1,11,2.85631,ms,145.856,NA
289,144,233,1,11,2.85542,ms,145.856,NA
290,144,233,1,11,2.86767,ms,145.856,NA
291,144,233,1,11,2.89303,ms,145.856,NA
292,144,233,1,11,2.919,ms,145.856,NA
293,144,233,1,11,2.94852,ms,145.856,NA
294,144,233,1,11,2.96441,ms,145.856,NA
295,144,233,1,11,2.98998,ms,145.856,NA
296,144,233,1,11,3.01227,ms,145.856,NA
297,144,233,1,11,3.02945,ms,145.856,NA
298,144,233,1,11,3.05845,ms,145.856,NA
299,144,233,1,11,3.07222,ms,145.856,NA
300,144,233,1,11,3.10024,ms,145.856,NA
301,144,233,1,11,3.11441,ms,145.856,NA
302,144,233,1,11,3.12933,ms,145.856,NA
303,144,233,1,11,3.16468,ms,145.856,NA
304,144,233,1,11,3.19073,ms,145.856,NA
305,144,233,1,11,3.21194,ms,145.856,NA
306,144,233,1,11,3.23036,ms,145.856,NA
307,144,233,1,11,3.25477,ms,145.856,NA
308,144,233,1,11,3.27949,ms,145.856,NA
309,144,233,1,11,3.30232,ms,145.856,NA
310,144,233,1,11,3.32377,ms,145.856,NA
311,144,233,1,11,3.34886,ms,145.856,NA
312,144,233,1,11,3.36476,ms,145.856,NA
313,144,233,1,11,3.39527,ms,145.856,NA
314,144,233,1,11,3.41971,ms,145.856,NA
315,144,233,1,11,3.4401,ms,145.856,NA
316,144,233,1,11,3.46569,ms,145.856,NA
317,144,233,1,11,3.49026,ms,145.856,NA
318,144,233,1,11,3.51422,ms,145.856,NA
319,144,233,1,11,3.53678,ms,145.856,NA
320,144,233,1,11,3.55757,ms,145.856,NA
321,144,233,1,11,3.58366,ms,145.856,NA
322,233,322,1,11,3.59835,ms,145.856,NA
323,233,322,1,11,3.63152,ms,145.856,NA
324,233,322,1,11,3.65343,ms,145.856,NA
325,233,322,1,11,3.67763,ms,145.856,NA
326,233,322,1,11,3.70269,ms,145.856,NA
327,233,322,1,11,3.7278,ms,145.856,NA
328,233,322,1,11,3.75136,ms,145.856,NA
329,233,322,1,11,3.77689,ms,145.856,NA
330,233,322,1,11,3.80199,ms,145.856,NA
331,233,322,1,11,3.82647,ms,145.856,NA
332,233,322,1,11,3.85255,ms,145.856,NA
333,233,322,1,11,3.87526,ms,145.856,NA
334,233,322,1,11,3.90265,ms,145.856,NA
335,233,322,1,11,3.92871,ms,145.856,NA
336,233,322,1,11,3.9542,ms,145.856,NA
337,233,322,1,11,3.98498,ms,145.856,NA
338,233,322,1,11,4.00478,ms,145.856,NA
339,233,322,1,11,4.03245,ms,145.856,NA
340,233,322,1,11,4.05809,ms,145.856,NA
341,233,322,1,11,4.07857,ms,145.856,NA
342,233,322,1,11,4.10654,ms,145.856,NA
343,233,322,1,11,4.13817,ms,145.856,NA
344,233,322,1,11,4.15699,ms,145.856,NA
345,233,322,1,11,4.18586,ms,145.856,NA
346,233,322,1,11,4.19407,ms,145.856,NA
347,233,322,1,11,4.23878,ms,145.856,NA
348,233,322,1,11,4.26703,ms,145.856,NA
349,233,322,1,11,4.29421,ms,145.856,NA
350,233,322,1,11,4.31482,ms,145.856,NA
351,233,322,1,11,4.34338,ms,145.856,NA
352,233,322,1,11,4.37028,ms,145.856,NA
353,233,322,1,11,4.39661,ms,145.856,NA
354,233,322,1,11,4.42065,ms,145.856,NA
355,233,322,1,11,4.45037,ms,145.856,NA
356,233,322,1,11,4.47796,ms,145.856,NA
357,233,322,1,11,4.5023,ms,145.856,NA
358,233,322,1,11,4.53025,ms,145.856,NA
359,233,322,1,11,4.56341,ms,145.856,NA
360,233,322,1,11,4.58419,ms,145.856,NA
361,233,322,1,11,4.61172,ms,145.856,NA
362,233,322,1,11,4.64273,ms,145.856,NA
363,233,322,1,11,4.66789,ms,145.856,NA
364,233,322,1,11,4.69455,ms,145.856,NA
365,233,322,1,11,4.7179,ms,145.856,NA
366,233,322,1,11,4.74978,ms,145.856,NA
367,233,322,1,11,4.78388,ms,145.856,NA
368,233,322,1,11,4.80929,ms,145.856,NA
369,233,322,1,11,4.8355,ms,145.856,NA
370,233,322,1,11,4.86694,ms,145.856,NA
371,233,322,1,11,4.88789,ms,145.856,NA
372,233,322,1,11,4.91793,ms,145.856,NA
373,233,322,1,11,4.96909,ms,145.856,NA
374,233,322,1,11,4.97825,ms,145.856,NA
375,233,322,1,11,5.00989,ms,145.856,NA
376,233,322,1,11,5.01806,ms,145.856,NA
377,233,377,1,12,5.05024,ms,478.678,ms
378,233,377,1,12,5.09532,ms,478.678,NA
379,233,377,1,12,5.12256,ms,478.678,NA
380,233,377,1,12,5.153,ms,478.678,NA
381,233,377,1,12,5.18205,ms,478.678,NA
382,233,377,1,12,5.2074,ms,478.678,NA
383,233,377,1,12,5.24088,ms,478.678,NA
384,233,377,1,12,5.27388,ms,478.678,NA
385,233,377,1,12,5.29815,ms,478.678,NA
386,233,377,1,12,5.32693,ms,478.678,NA
387,233,377,1,12,5.36097,ms,478.678,NA
388,233,377,1,12,5.39035,ms,478.678,NA
389,233,377,1,12,5.43814,ms,478.678,NA
390,233,377,1,12,5.45245,ms,478.678,NA
391,233,377,1,12,5.47849,ms,478.678,NA
392,233,377,1,12,5.5092,ms,478.678,NA
393,233,377,1,12,5.54451,ms,478.678,NA
394,233,377,1,12,5.56931,ms,478.678,NA
395,233,377,1,12,5.58591,ms,478.678,NA
396,233,377,1,12,5.62886,ms,478.678,NA
397,233,377,1,12,5.66286,ms,478.678,NA
398,233,377,1,12,5.68764,ms,478.678,NA
399,233,377,1,12,5.72353,ms,478.678,NA
400,233,377,1,12,5.74931,ms,478.678,NA
401,233,377,1,12,5.78281,ms,478.678,NA
402,233,377,1,12,5.81341,ms,478.678,NA
403,233,377,1,12,5.84938,ms,478.678,NA
404,233,377,1,12,5.87576,ms,478.678,NA
405,233,377,1,12,5.91195,ms,478.678,NA
406,233,377,1,12,5.94193,ms,478.678,NA
407,233,377,1,12,5.97113,ms,478.678,NA
408,233,377,1,12,6.00528,ms,478.678,NA
409,233,377,1,12,6.0316,ms,478.678,NA
410,233,377,1,12,6.06556,ms,478.678,NA
411,233,377,1,12,6.09696,ms,478.678,NA
412,233,377,1,12,6.10728,ms,478.678,NA
413,233,377,1,12,6.15909,ms,478.678,NA
414,233,377,1,12,6.19456,ms,478.678,NA
415,233,377,1,12,6.22968,ms,478.678,NA
416,233,377,1,12,6.25944,ms,478.678,NA
417,233,377,1,12,6.29369,ms,478.678,NA
418,233,377,1,12,6.31393,ms,478.678,NA
419,233,377,1,12,6.35346,ms,478.678,NA
420,233,377,1,12,6.38761,ms,478.678,NA
421,233,377,1,12,6.41619,ms,478.678,NA
422,233,377,1,12,6.4542,ms,478.678,NA
423,233,377,1,12,6.48787,ms,478.678,NA
424,233,377,1,12,6.5227,ms,478.678,NA
425,233,377,1,12,6.54863,ms,478.678,NA
426,233,377,1,12,6.58762,ms,478.678,NA
427,233,377,1,12,6.62365,ms,478.678,NA
428,233,377,1,12,6.65363,ms,478.678,NA
429,233,377,1,12,6.68054,ms,478.678,NA
430,233,377,1,12,6.72452,ms,478.678,NA
431,233,377,1,12,6.75247,ms,478.678,NA
432,233,377,1,12,6.78137,ms,478.678,NA
433,233,377,1,12,6.82068,ms,478.678,NA
434,233,377,1,12,6.85526,ms,478.678,NA
435,233,377,1,12,6.88398,ms,478.678,NA
436,233,377,1,12,6.93045,ms,478.678,NA
437,233,377,1,12,6.96287,ms,478.678,NA
438,233,377,1,12,6.97125,ms,478.678,NA
439,233,377,1,12,7.03115,ms,478.678,NA
440,233,377,1,12,7.06177,ms,478.678,NA
441,233,377,1,12,7.0934,ms,478.678,NA
442,233,377,1,12,7.1242,ms,478.678,NA
443,233,377,1,12,7.16838,ms,478.678,NA
444,233,377,1,12,7.19686,ms,478.678,NA
445,233,377,1,12,7.23018,ms,478.678,NA
446,233,377,1,12,7.26474,ms,478.678,NA
447,233,377,1,12,7.30228,ms,478.678,NA
448,233,377,1,12,7.33502,ms,478.678,NA
449,233,377,1,12,7.37145,ms,478.678,NA
450,233,377,1,12,7.4092,ms,478.678,NA
451,233,377,1,12,7.44062,ms,478.678,NA
452,233,377,1,12,7.48405,ms,478.678,NA
453,233,377,1,12,7.51934,ms,478.678,NA
454,233,377,1,12,7.54927,ms,478.678,NA
455,233,377,1,12,7.58624,ms,478.678,NA
456,233,377,1,12,7.62228,ms,478.678,NA
457,233,377,1,12,7.66507,ms,478.678,NA
458,233,377,1,12,7.69743,ms,478.678,NA
459,233,377,1,12,7.73452,ms,478.678,NA
460,233,377,1,12,7.77045,ms,478.678,NA
461,233,377,1,12,7.80877,ms,478.678,NA
462,233,377,1,12,7.84661,ms,478.678,NA
463,233,377,1,12,7.87863,ms,478.678,NA
464,233,377,1,12,7.91266,ms,478.678,NA
465,233,377,1,12,7.94893,ms,478.678,NA
466,233,377,1,12,7.98457,ms,478.678,NA
467,233,377,1,12,8.02641,ms,478.678,NA
468,233,377,1,12,8.06095,ms,478.678,NA
469,233,377,1,12,8.10448,ms,478.678,NA
470,233,377,1,12,8.13303,ms,478.678,NA
471,233,377,1,12,8.17286,ms,478.678,NA
472,233,377,1,12,8.20941,ms,478.678,NA
473,233,377,1,12,8.24991,ms,478.678,NA
474,233,377,1,12,8.28253,ms,478.678,NA
475,233,377,1,12,8.32329,ms,478.678,NA
476,233,377,1,12,8.378,ms,478.678,NA
477,233,377,1,12,8.40256,ms,478.678,NA
478,233,377,1,12,8.44083,ms,478.678,NA
479,233,377,1,12,8.47565,ms,478.678,NA
480,233,377,1,12,8.5105,ms,478.678,NA
481,233,377,1,12,8.55617,ms,478.678,NA
482,233,377,1,12,8.59026,ms,478.678,NA
483,233,377,1,12,8.62695,ms,478.678,NA
484,233,377,1,12,8.66811,ms,478.678,NA
485,233,377,1,12,8.69604,ms,478.678,NA
486,233,377,1,12,8.73544,ms,478.678,NA
487,233,377,1,12,8.77613,ms,478.678,NA
488,233,377,1,12,8.81659,ms,478.678,NA
489,233,377,1,12,8.86964,ms,478.678,NA
490,233,377,1,12,8.8936,ms,478.678,NA
491,233,377,1,12,8.93198,ms,478.678,NA
492,233,377,1,12,8.97057,ms,478.678,NA
493,233,377,1,12,9.01317,ms,478.678,NA
494,233,377,1,12,9.0506,ms,478.678,NA
495,233,377,1,12,9.08823,ms,478.678,NA
496,233,377,1,12,9.12365,ms,478.678,NA
497,233,377,1,12,9.20634,ms,478.678,NA
498,233,377,1,12,9.25598,ms,478.678,NA
499,233,377,1,12,9.28888,ms,478.678,NA
500,233,377,1,12,9.28951,ms,478.678,NA
501,233,377,1,12,9.35406,ms,478.678,NA
502,233,377,1,12,9.37882,ms,478.678,NA
503,233,377,1,12,9.41377,ms,478.678,NA
504,233,377,1,12,9.45077,ms,478.678,NA
505,233,377,1,12,9.4933,ms,478.678,NA
506,233,377,1,12,9.53161,ms,478.678,NA
507,233,377,1,12,9.5744,ms,478.678,NA
508,233,377,1,12,9.61387,ms,478.678,NA
509,233,377,1,12,9.6459,ms,478.678,NA
510,233,377,1,12,9.69664,ms,478.678,NA
511,233,377,1,12,9.73716,ms,478.678,NA
512,233,377,1,12,9.77553,ms,478.678,NA
513,233,377,1,12,9.81736,ms,478.678,NA
514,233,377,1,12,9.85832,ms,478.678,NA
515,233,377,1,12,9.89843,ms,478.678,NA
516,233,377,1,12,9.94047,ms,478.678,NA
517,233,377,1,12,9.97932,ms,478.678,NA
518,233,377,1,12,10.027,ms,478.678,NA
519,233,377,1,12,10.0694,ms,478.678,NA
520,233,377,1,12,10.0624,ms,478.678,NA
521,377,521,1,12,10.113,ms,478.678,NA
522,377,521,1,12,10.2031,ms,478.678,NA
523,377,521,1,12,10.2376,ms,478.678,NA
524,377,521,1,12,10.2865,ms,478.678,NA
525,377,521,1,12,10.3206,ms,478.678,NA
526,377,521,1,12,10.3781,ms,478.678,NA
527,377,521,1,12,10.4238,ms,478.678,NA
528,377,521,1,12,10.4491,ms,478.678,NA
529,377,521,1,12,10.5094,ms,478.678,NA
530,377,521,1,12,10.5363,ms,478.678,NA
531,377,521,1,12,10.5582,ms,478.678,NA
532,377,521,1,12,10.6147,ms,478.678,NA
533,377,521,1,12,10.6581,ms,478.678,NA
534,377,521,1,12,10.7017,ms,478.678,NA
535,377,521,1,12,10.7469,ms,478.678,NA
536,377,521,1,12,10.7932,ms,478.678,NA
537,377,521,1,12,10.8343,ms,478.678,NA
538,377,521,1,12,10.8791,ms,478.678,NA
539,377,521,1,12,10.9197,ms,478.678,NA
540,377,521,1,12,10.9534,ms,478.678,NA
541,377,521,1,12,11.0133,ms,478.678,NA
542,377,521,1,12,11.0901,ms,478.678,NA
543,377,521,1,12,11.0808,ms,478.678,NA
544,377,521,1,12,11.1412,ms,478.678,NA
545,377,521,1,12,11.1846,ms,478.678,NA
546,377,521,1,12,11.221,ms,478.678,NA
547,377,521,1,12,11.2716,ms,478.678,NA
548,377,521,1,12,11.322,ms,478.678,NA
549,377,521,1,12,11.3581,ms,478.678,NA
550,377,521,1,12,11.3994,ms,478.678,NA
551,377,521,1,12,11.3933,ms,478.678,NA
552,377,521,1,12,11.496,ms,478.678,NA
553,377,521,1,12,11.5505,ms,478.678,NA
554,377,521,1,12,11.5787,ms,478.678,NA
555,377,521,1,12,11.6181,ms,478.678,NA
556,377,521,1,12,11.6728,ms,478.678,NA
557,377,521,1,12,11.7124,ms,478.678,NA
558,377,521,1,12,11.7641,ms,478.678,NA
559,377,521,1,12,11.809,ms,478.678,NA
560,377,521,1,12,11.8041,ms,478.678,NA
561,377,521,1,12,11.8955,ms,478.678,NA
562,377,521,1,12,11.9393,ms,478.678,NA
563,377,521,1,12,11.9943,ms,478.678,NA
564,377,521,1,12,12.0409,ms,478.678,NA
565,377,521,1,12,12.0796,ms,478.678,NA
566,377,521,1,12,12.1295,ms,478.678,NA
567,377,521,1,12,12.1725,ms,478.678,NA
568,377,521,1,12,12.2169,ms,478.678,NA
569,377,521,1,12,12.2674,ms,478.678,NA
